time,P_tank1,P_tank2,P_tank3,P_tank4,P_tank5,P_tank6,P_tank7,P_tank8,P_tank9,P_tank10
7331.0,5930.190350434245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7332.0,5930.387191737417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7333.0,5930.584011564268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7334.0,5930.780809917478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7335.0,5930.977586799762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336.0,5931.174342213838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7337.0,5931.371076162368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338.0,5931.567788648107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7339.0,5931.764479673715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7340.0,5931.961149241914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7341.0,5932.157797355419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7342.0,5932.354424016899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7343.0,5932.551029229082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7344.0,5932.74761299465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7345.0,5932.9441753162555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346.0,5933.140716196697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7347.0,5933.337235638586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7348.0,5933.533733644645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349.0,5933.7302102175645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7350.0,5933.926665360037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7351.0,5934.1230990747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7352.0,5934.319511364435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7353.0,5934.515902231756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7354.0,5934.712271679381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7355.0,5934.908619710004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7356.0,5935.104946326343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7357.0,5935.301251531078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7358.0,5935.497535326883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7359.0,5935.693797716425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7360.0,5935.890038702439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361.0,5936.086258287539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7362.0,5936.282456474447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363.0,5936.478633266175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7364.0,5936.674788664782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7365.0,5936.870922673236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7366.0,5937.067035294221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7367.0,5937.26312653044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7368.0,5937.459196384535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7369.0,5937.655244859212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7370.0,5937.851271957147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7371.0,5938.047277681018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7372.0,5938.243262033489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7373.0,5938.439225017215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7374.0,5938.635166634888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375.0,5938.83108688923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7376.0,5939.026985782831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7377.0,5939.222863318419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7378.0,5939.418719498662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7379.0,5939.614554326193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7380.0,5939.810367803689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7381.0,5940.006159933831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7382.0,5940.20193071932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7383.0,5940.397680162767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7384.0,5940.593408266845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7385.0,5940.789115034234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7386.0,5940.984800467613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7387.0,5941.180464569635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7388.0,5941.376107342923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7389.0,5941.571728790177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7390.0,5941.767328914108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7391.0,5941.9629077172785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7392.0,5942.158465202396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7393.0,5942.35400137211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7394.0,5942.5495162291145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7395.0,5942.745009776023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7396.0,5942.940482015486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7397.0,5943.135932950151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7398.0,5943.331362582724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7399.0,5943.526770915844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400.0,5943.722157952151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7401.0,5943.917523694292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7402.0,5944.112868144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7403.0,5944.308191306738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7404.0,5944.503493182314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7405.0,5944.698773774347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7406.0,5944.894033085471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7407.0,5945.08927111832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7408.0,5945.284487875564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7409.0,5945.4796833597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7410.0,5945.674857573691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7411.0,5945.870010519983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7412.0,5946.065142201251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413.0,5946.260252620107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414.0,5946.455341779213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415.0,5946.6504096812205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7416.0,5946.845456328746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7417.0,5947.040481724479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7418.0,5947.235485870983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7419.0,5947.430468770981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7420.0,5947.625430427051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7421.0,5947.820370841826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7422.0,5948.015290017976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7423.0,5948.210187958101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7424.0,5948.405064664827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7425.0,5948.599920140869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7426.0,5948.794754388785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7427.0,5948.989567411238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7428.0,5949.184359210852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7429.0,5949.3791297902435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7430.0,5949.573879152049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7431.0,5949.76860729891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7432.0,5949.963314233441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7433.0,5950.157999958285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7434.0,5950.352664476054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7435.0,5950.547307789288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7436.0,5950.741929900775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7437.0,5950.9365308130855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7438.0,5951.131110528802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7439.0,5951.325669050581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7440.0,5951.5202063810175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7441.0,5951.71472252275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7442.0,5951.909217478377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7443.0,5952.103691250556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7444.0,5952.298143841845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7445.0,5952.492575254927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7446.0,5952.686985492396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7447.0,5952.8813745568505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7448.0,5953.075742450924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7449.0,5953.2700891772365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7450.0,5953.464414738386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7451.0,5953.658719136975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7452.0,5953.853002375614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7453.0,5954.047264456959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7454.0,5954.241505383608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7455.0,5954.435725158148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7456.0,5954.629923783198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7457.0,5954.82410126138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7458.0,5955.018257595243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7459.0,5955.212392787477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7460.0,5955.406506840649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7461.0,5955.600599757365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7462.0,5955.794671540234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7463.0,5955.988722191886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7464.0,5956.182751714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7465.0,5956.376760111766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7466.0,5956.570747385242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7467.0,5956.764713537896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7468.0,5956.958658572312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7469.0,5957.152582491058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7470.0,5957.34648529676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7471.0,5957.540366992002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7472.0,5957.734227579398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7473.0,5957.928067061544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7474.0,5958.121885441046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7475.0,5958.315682720509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7476.0,5958.509458902498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7477.0,5958.703213989594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7478.0,5958.896947984382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7479.0,5959.090660889482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7480.0,5959.284352707493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7481.0,5959.47802344099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7482.0,5959.671673092545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7483.0,5959.865301664815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7484.0,5960.05890916029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7485.0,5960.252495581604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7486.0,5960.446060931361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7487.0,5960.6396052121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7488.0,5960.833128426445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7489.0,5961.026630576986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7490.0,5961.220111666253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7491.0,5961.413571696856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7492.0,5961.607010671388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7493.0,5961.800428592421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7494.0,5961.993825462531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7495.0,5962.1872012843405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496.0,5962.380556060356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7497.0,5962.573889793227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7498.0,5962.76720248547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7499.0,5962.960494139691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,5963.153764758457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501.0,5963.347014344364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7502.0,5963.540242899955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7503.0,5963.733450427823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7504.0,5963.926636930496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7505.0,5964.119802410599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7506.0,5964.3129468706575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7507.0,5964.506070313286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7508.0,5964.699172741035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7509.0,5964.892254156485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7510.0,5965.08531456217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7511.0,5965.278353960691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7512.0,5965.4713723546065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7513.0,5965.664369746458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7514.0,5965.8573461388505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7515.0,5966.050301534299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7516.0,5966.243235935414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7517.0,5966.436149344726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7518.0,5966.629041764817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7519.0,5966.821913198263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7520.0,5967.014763647539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7521.0,5967.207593115318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7522.0,5967.400401604116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7523.0,5967.593189116423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7524.0,5967.785955654817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7525.0,5967.9787012221395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7526.0,5968.171425820204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7527.0,5968.3641294524205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7528.0,5968.556812120771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7529.0,5968.749473828061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7530.0,5968.942114576913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7531.0,5969.134734369736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7532.0,5969.327333209149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533.0,5969.519911097636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534.0,5969.712468037758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7535.0,5969.905004032085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536.0,5970.097519083185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7537.0,5970.290013193556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7538.0,5970.482486365763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7539.0,5970.674938602356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7540.0,5970.867369905882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7541.0,5971.059780278865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7542.0,5971.252169723885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7543.0,5971.444538243463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7544.0,5971.636885840136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7545.0,5971.829212516444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7546.0,5972.0215182749225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7547.0,5972.213803118143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7548.0,5972.4060670486115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7549.0,5972.59831006886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7550.0,5972.790532181493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7551.0,5972.982733388996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7552.0,5973.174913693869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7553.0,5973.367073098711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7554.0,5973.559211606048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7555.0,5973.751329218361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7556.0,5973.943425938208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7557.0,5974.135501768142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7558.0,5974.327556710706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7559.0,5974.519590768378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7560.0,5974.711603943714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7561.0,5974.903596239266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7562.0,5975.095567657543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7563.0,5975.287518201058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7564.0,5975.479447872376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7565.0,5975.671356673966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7566.0,5975.863244608415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7567.0,5976.055111678235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7568.0,5976.246957885919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7569.0,5976.438783233982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7570.0,5976.6305877249615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7571.0,5976.822371361392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7572.0,5977.014134145817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7573.0,5977.2058760807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7574.0,5977.397597168591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7575.0,5977.589297411994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7576.0,5977.780976813447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7577.0,5977.972635375407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7578.0,5978.164273100476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7579.0,5978.355889991142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7580.0,5978.5474860499135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7581.0,5978.739061279291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7582.0,5978.930615681832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7583.0,5979.122149259984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7584.0,5979.313662016399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7585.0,5979.505153953374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7586.0,5979.6966250735395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7587.0,5979.888075379389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7588.0,5980.079504873421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7589.0,5980.2709135581745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7590.0,5980.462301436115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7591.0,5980.653668509787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7592.0,5980.845014781697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7593.0,5981.036340254318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7594.0,5981.227644930169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7595.0,5981.418928811761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7596.0,5981.610191901605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7597.0,5981.801434202163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7598.0,5981.992655715982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7599.0,5982.183856445527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7600.0,5982.375036393311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601.0,5982.566195561841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7602.0,5982.757333953626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7603.0,5982.948451571165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7604.0,5983.139548416938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7605.0,5983.330624493468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7606.0,5983.5216798031815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7607.0,5983.712714348616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7608.0,5983.903728132273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7609.0,5984.094721156651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7610.0,5984.285693424195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7611.0,5984.476644937479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7612.0,5984.667575698925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7613.0,5984.858485711065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
